country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-06,-29.0,-11.0,20.0,-55.0,-57.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-07,-29.0,-10.0,69.0,-53.0,-56.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-08,-36.0,-15.0,41.0,-40.0,-21.0,6.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-09,-23.0,-14.0,94.0,-40.0,-18.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-10,-25.0,-11.0,74.0,-53.0,-57.0,16.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-11,-24.0,-9.0,85.0,-53.0,-58.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-12,-26.0,-11.0,77.0,-53.0,-56.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-13,-26.0,-10.0,76.0,-54.0,-57.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-14,-29.0,-10.0,79.0,-51.0,-56.0,16.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-15,-35.0,-13.0,86.0,-37.0,-20.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-16,-27.0,-15.0,83.0,-41.0,-20.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-17,-26.0,-12.0,62.0,-54.0,-57.0,16.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-18,-25.0,-11.0,82.0,-53.0,-57.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-19,-27.0,-11.0,85.0,-54.0,-56.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-20,-27.0,-11.0,55.0,-54.0,-56.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-21,-31.0,-13.0,21.0,-54.0,-56.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-22,-35.0,-15.0,69.0,-38.0,-19.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-23,-25.0,-17.0,72.0,-40.0,-18.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-24,-26.0,-13.0,52.0,-54.0,-56.0,16.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-25,-24.0,-11.0,88.0,-53.0,-57.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-26,-26.0,-11.0,88.0,-54.0,-56.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-27,-26.0,-11.0,77.0,-53.0,-55.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-28,-28.0,-11.0,78.0,-52.0,-55.0,16.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-29,-35.0,-16.0,63.0,-39.0,-19.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-30,-22.0,-16.0,66.0,-40.0,-16.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-08-31,-24.0,-13.0,44.0,-54.0,-56.0,16.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-01,-21.0,-8.0,89.0,-51.0,-56.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-02,-24.0,-9.0,86.0,-53.0,-56.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-03,-24.0,-8.0,71.0,-50.0,-56.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-04,-26.0,-8.0,69.0,-49.0,-56.0,16.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-05,-34.0,-16.0,56.0,-39.0,-22.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-06,-22.0,-16.0,76.0,-41.0,-18.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-07,-26.0,-11.0,107.0,-59.0,-78.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-08,-25.0,-11.0,40.0,-50.0,-58.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-09,-27.0,-12.0,57.0,-54.0,-56.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-10,-28.0,-10.0,53.0,-53.0,-55.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-11,-33.0,-15.0,6.0,-55.0,-55.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-12,-41.0,-20.0,-26.0,-46.0,-22.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-13,-33.0,-22.0,-31.0,-47.0,-19.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-14,-30.0,-17.0,-16.0,-56.0,-54.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-15,-28.0,-14.0,0.0,-56.0,-55.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-16,-29.0,-16.0,6.0,-56.0,-55.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-17,-30.0,-15.0,3.0,-55.0,-55.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-18,-31.0,-15.0,-9.0,-56.0,-53.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-19,-31.0,-14.0,24.0,-41.0,-16.0,6.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-20,-23.0,-16.0,48.0,-42.0,-11.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-21,-28.0,-17.0,27.0,-55.0,-54.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-22,-25.0,-13.0,24.0,-54.0,-54.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-23,-32.0,-18.0,-37.0,-58.0,-54.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-24,-30.0,-14.0,-26.0,-55.0,-54.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-25,-30.0,-14.0,-28.0,-56.0,-53.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-26,-30.0,-13.0,-7.0,-41.0,-15.0,7.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-27,-22.0,-17.0,21.0,-41.0,-11.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-28,-26.0,-16.0,6.0,-54.0,-53.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-29,-25.0,-14.0,20.0,-54.0,-53.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-09-30,-26.0,-13.0,15.0,-54.0,-54.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-01,-26.0,-10.0,3.0,-54.0,-52.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-02,-28.0,-12.0,34.0,-54.0,-51.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-03,-31.0,-14.0,22.0,-41.0,-15.0,6.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-04,-26.0,-18.0,1.0,-46.0,-14.0,6.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-05,-28.0,-14.0,23.0,-56.0,-53.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-06,-26.0,-12.0,51.0,-56.0,-53.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-07,-29.0,-15.0,32.0,-57.0,-53.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-08,-30.0,-15.0,21.0,-55.0,-53.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-09,-29.0,-13.0,25.0,-54.0,-52.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-10,-32.0,-14.0,7.0,-43.0,-15.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-11,-29.0,-21.0,-32.0,-47.0,-13.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-12,-29.0,-16.0,17.0,-55.0,-54.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-13,-28.0,-16.0,12.0,-56.0,-54.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-14,-28.0,-14.0,34.0,-55.0,-53.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-15,-29.0,-14.0,29.0,-54.0,-53.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-16,-29.0,-14.0,-3.0,-55.0,-52.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-17,-31.0,-14.0,16.0,-39.0,-15.0,6.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-18,-25.0,-18.0,-14.0,-43.0,-13.0,7.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-19,-31.0,-18.0,-16.0,-56.0,-53.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-20,-26.0,-13.0,36.0,-55.0,-53.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-21,-29.0,-15.0,12.0,-57.0,-53.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-22,-30.0,-15.0,21.0,-54.0,-52.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-23,-31.0,-15.0,-18.0,-56.0,-52.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-24,-30.0,-13.0,20.0,-41.0,-14.0,6.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-25,-23.0,-17.0,21.0,-42.0,-12.0,6.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-26,-30.0,-17.0,0.0,-55.0,-53.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-27,-27.0,-14.0,29.0,-55.0,-53.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-28,-28.0,-15.0,26.0,-57.0,-52.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-29,-29.0,-14.0,16.0,-57.0,-52.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-30,-27.0,-10.0,12.0,-57.0,-51.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-10-31,-30.0,-7.0,42.0,-42.0,-12.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-01,-24.0,-19.0,29.0,-43.0,-12.0,6.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-02,-28.0,-15.0,12.0,-57.0,-52.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-03,-31.0,-16.0,-25.0,-60.0,-54.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-04,-34.0,-20.0,-9.0,-61.0,-54.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-05,-35.0,-20.0,-26.0,-60.0,-53.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-06,-30.0,-16.0,-3.0,-58.0,-51.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-07,-31.0,-17.0,-3.0,-46.0,-13.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-08,-24.0,-21.0,20.0,-47.0,-12.0,7.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-09,-32.0,-20.0,-23.0,-60.0,-53.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-10,-30.0,-16.0,-12.0,-59.0,-54.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-11,-25.0,-14.0,16.0,-60.0,-58.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-12,-33.0,-18.0,-18.0,-60.0,-53.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-13,-32.0,-16.0,-4.0,-59.0,-52.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-14,-35.0,-18.0,-15.0,-48.0,-15.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-15,-28.0,-17.0,-13.0,-49.0,-12.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-16,-35.0,-20.0,-39.0,-61.0,-54.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-17,-36.0,-21.0,-19.0,-62.0,-55.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-18,-40.0,-20.0,-23.0,-62.0,-56.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-19,-40.0,-20.0,-13.0,-62.0,-56.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-20,-39.0,-16.0,-13.0,-59.0,-54.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-21,-39.0,-18.0,36.0,-45.0,-17.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-22,-36.0,-22.0,-27.0,-53.0,-18.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-23,-34.0,-14.0,-24.0,-61.0,-55.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-24,-32.0,-7.0,-20.0,-59.0,-56.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-25,-24.0,12.0,4.0,-58.0,-58.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-26,-75.0,-32.0,-15.0,-78.0,-85.0,29.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-27,-42.0,-28.0,31.0,-69.0,-72.0,25.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-28,-46.0,-28.0,-14.0,-51.0,-23.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-29,-36.0,-26.0,2.0,-50.0,-18.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-11-30,-36.0,-21.0,-13.0,-60.0,-55.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-01,-33.0,-16.0,6.0,-59.0,-55.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-02,-35.0,-17.0,19.0,-61.0,-55.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-03,-37.0,-17.0,-9.0,-62.0,-55.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-04,-36.0,-16.0,9.0,-62.0,-53.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-05,-36.0,-15.0,34.0,-49.0,-15.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-06,-34.0,-20.0,-8.0,-55.0,-15.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-07,-36.0,-19.0,-15.0,-64.0,-55.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-08,-38.0,-20.0,-29.0,-65.0,-55.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-09,-36.0,-16.0,-7.0,-64.0,-55.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-10,-37.0,-18.0,-13.0,-64.0,-55.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-11,-36.0,-16.0,-9.0,-63.0,-53.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-12,-36.0,-16.0,20.0,-50.0,-17.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-13,-36.0,-22.0,-36.0,-55.0,-17.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-14,-35.0,-18.0,-22.0,-63.0,-55.0,20.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-15,-34.0,-16.0,-20.0,-63.0,-56.0,22.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-16,-35.0,-18.0,-23.0,-62.0,-55.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-17,-33.0,-14.0,-8.0,-60.0,-55.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-18,-35.0,-14.0,-24.0,-59.0,-53.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-19,-38.0,-16.0,-25.0,-44.0,-17.0,10.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-20,-30.0,-18.0,-14.0,-46.0,-12.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-21,-31.0,-15.0,-41.0,-62.0,-56.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-22,-18.0,2.0,20.0,-56.0,-57.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-23,-16.0,13.0,22.0,-55.0,-57.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-24,-30.0,15.0,10.0,-64.0,-70.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-25,-84.0,-62.0,-37.0,-79.0,-87.0,31.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-26,-50.0,-30.0,-19.0,-50.0,-27.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-27,-41.0,-31.0,-14.0,-46.0,-17.0,9.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-28,-30.0,-17.0,23.0,-58.0,-60.0,19.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-29,-30.0,-15.0,2.0,-60.0,-60.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-30,-31.0,-10.0,-17.0,-61.0,-60.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2020-12-31,-28.0,9.0,2.0,-63.0,-64.0,20.0
