country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-22,-12.0,-2.0,83.0,-38.0,-52.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-23,-12.0,-3.0,79.0,-38.0,-53.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-24,-14.0,1.0,72.0,-38.0,-53.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-25,-16.0,2.0,71.0,-36.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-26,-23.0,-4.0,78.0,-12.0,-18.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-27,-8.0,-6.0,56.0,-16.0,-12.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-28,-11.0,-3.0,35.0,-42.0,-58.0,8.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-29,-15.0,-7.0,55.0,-41.0,-55.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-06-30,-12.0,-3.0,62.0,-38.0,-53.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-01,-12.0,0.0,51.0,-34.0,-53.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-02,-14.0,1.0,61.0,-32.0,-54.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-03,-22.0,-2.0,71.0,-10.0,-19.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-04,-23.0,-5.0,77.0,-19.0,-22.0,-2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-05,-11.0,-6.0,77.0,-42.0,-77.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-06,-11.0,-1.0,73.0,-34.0,-54.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-07,-11.0,-3.0,68.0,-36.0,-53.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-08,-12.0,-1.0,60.0,-35.0,-53.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-09,-14.0,-3.0,79.0,-35.0,-52.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-10,-18.0,-7.0,90.0,-8.0,-16.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-11,-4.0,-7.0,76.0,-10.0,-8.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-12,-13.0,-3.0,58.0,-36.0,-53.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-13,-10.0,-1.0,84.0,-36.0,-53.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-14,-11.0,-2.0,79.0,-37.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-15,-11.0,-1.0,65.0,-35.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-16,-15.0,-4.0,60.0,-35.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-17,-18.0,-7.0,94.0,-9.0,-16.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-18,-4.0,-6.0,84.0,-12.0,-9.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-19,-11.0,-3.0,61.0,-37.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-20,-10.0,-2.0,66.0,-36.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-21,-11.0,-2.0,79.0,-37.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-22,-10.0,0.0,75.0,-35.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-23,-13.0,-2.0,81.0,-34.0,-51.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-24,-17.0,-7.0,95.0,-8.0,-15.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-25,-2.0,-7.0,80.0,-9.0,-7.0,-1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-26,-12.0,-4.0,58.0,-36.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-27,-9.0,-2.0,82.0,-35.0,-51.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-28,-10.0,0.0,84.0,-36.0,-51.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-29,-12.0,1.0,73.0,-36.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-30,-14.0,-1.0,76.0,-34.0,-51.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-07-31,-19.0,-8.0,66.0,-9.0,-16.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-01,-6.0,-6.0,64.0,-12.0,-8.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-02,-12.0,-2.0,53.0,-37.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-03,-9.0,2.0,77.0,-35.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-04,-9.0,-1.0,86.0,-36.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-05,-12.0,0.0,68.0,-35.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-06,-15.0,-4.0,53.0,-35.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-07,-20.0,-9.0,54.0,-9.0,-17.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-08,-5.0,-9.0,62.0,-10.0,-9.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-09,-13.0,-4.0,53.0,-36.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-10,-8.0,0.0,83.0,-34.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-11,-11.0,-1.0,82.0,-36.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-12,-13.0,-1.0,60.0,-35.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-13,-15.0,-4.0,43.0,-34.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-14,-20.0,-9.0,67.0,-8.0,-17.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-15,-4.0,-9.0,67.0,-8.0,-10.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-16,-15.0,-6.0,33.0,-35.0,-53.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-17,-12.0,-3.0,57.0,-37.0,-53.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-18,-13.0,-5.0,69.0,-38.0,-51.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-19,-14.0,-2.0,62.0,-36.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-20,-17.0,-7.0,42.0,-35.0,-52.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-21,-19.0,-11.0,59.0,-6.0,-17.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-22,-9.0,-11.0,39.0,-12.0,-11.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-23,-15.0,-7.0,43.0,-38.0,-53.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-24,-12.0,-4.0,70.0,-39.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-25,-13.0,-4.0,67.0,-40.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-26,-14.0,-4.0,36.0,-37.0,-52.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-27,-16.0,-6.0,45.0,-36.0,-51.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-28,-16.0,-10.0,80.0,-8.0,-15.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-29,-3.0,-10.0,64.0,-7.0,-8.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-30,-14.0,-6.0,20.0,-38.0,-52.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-08-31,-10.0,-1.0,44.0,-39.0,-52.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-01,-10.0,-1.0,62.0,-38.0,-51.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-02,-12.0,-1.0,55.0,-34.0,-51.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-03,-14.0,-2.0,54.0,-30.0,-52.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-04,-19.0,-9.0,55.0,-10.0,-19.0,1.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-05,-4.0,-8.0,52.0,-13.0,-11.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-06,-8.0,-3.0,82.0,-41.0,-79.0,16.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-07,-13.0,-1.0,61.0,-33.0,-51.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-08,-16.0,-2.0,61.0,-40.0,-50.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-09,-17.0,-3.0,46.0,-39.0,-50.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-10,-18.0,-5.0,34.0,-38.0,-48.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-11,-18.0,-9.0,64.0,-17.0,-15.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-12,-11.0,-11.0,19.0,-15.0,-9.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-13,-16.0,-6.0,32.0,-40.0,-49.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-14,-13.0,-5.0,42.0,-40.0,-49.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-15,-13.0,-3.0,47.0,-40.0,-50.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-16,-15.0,-4.0,47.0,-38.0,-50.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-17,-19.0,-8.0,4.0,-37.0,-49.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-18,-19.0,-11.0,16.0,-18.0,-18.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-19,-7.0,-12.0,13.0,-12.0,-11.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-20,-16.0,-6.0,35.0,-38.0,-47.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-21,-13.0,-4.0,65.0,-41.0,-47.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-22,-16.0,-6.0,41.0,-42.0,-45.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-23,-16.0,-5.0,46.0,-39.0,-46.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-24,-15.0,-6.0,57.0,-36.0,-45.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-25,-17.0,-10.0,91.0,-14.0,-15.0,0.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-26,-15.0,-14.0,-6.0,-18.0,-10.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-27,-19.0,-8.0,-8.0,-41.0,-46.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-28,-15.0,-5.0,26.0,-43.0,-45.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-29,-17.0,-7.0,22.0,-42.0,-45.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-09-30,-19.0,-7.0,1.0,-40.0,-45.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-01,-12.0,-4.0,41.0,-34.0,-44.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-02,-14.0,-10.0,57.0,-16.0,-16.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-03,-8.0,-12.0,1.0,-16.0,-10.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-04,-17.0,-5.0,21.0,-40.0,-45.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-05,-17.0,-6.0,4.0,-43.0,-45.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-06,-17.0,-6.0,26.0,-41.0,-45.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-07,-13.0,-6.0,34.0,-34.0,-45.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-08,-15.0,-7.0,35.0,-36.0,-47.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-09,-18.0,-12.0,31.0,-17.0,-16.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-10,-10.0,-12.0,-2.0,-20.0,-11.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-11,-18.0,-7.0,14.0,-39.0,-46.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-12,-17.0,-7.0,12.0,-41.0,-44.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-13,-18.0,-7.0,23.0,-42.0,-44.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-14,-19.0,-8.0,5.0,-40.0,-44.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-15,-17.0,-8.0,13.0,-38.0,-44.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-16,-16.0,-11.0,55.0,-16.0,-15.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-17,-11.0,-13.0,6.0,-19.0,-11.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-18,-19.0,-9.0,9.0,-41.0,-45.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-19,-15.0,-8.0,41.0,-41.0,-44.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-20,-19.0,-9.0,14.0,-43.0,-44.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-21,-18.0,-9.0,12.0,-39.0,-45.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-22,-16.0,-8.0,6.0,-38.0,-44.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-23,-17.0,-11.0,13.0,-18.0,-17.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-24,-11.0,-15.0,-20.0,-22.0,-12.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-25,-17.0,-10.0,-17.0,-37.0,-45.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-26,-17.0,-8.0,0.0,-41.0,-44.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-27,-18.0,-7.0,8.0,-43.0,-44.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-28,-22.0,-11.0,-25.0,-42.0,-44.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-29,-17.0,-5.0,5.0,-40.0,-43.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-30,-15.0,-4.0,57.0,-22.0,-16.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-10-31,-6.0,-6.0,41.0,-17.0,-10.0,2.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-01,-20.0,-10.0,-17.0,-39.0,-44.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-02,-18.0,-7.0,-7.0,-42.0,-43.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-03,-18.0,-7.0,6.0,-43.0,-43.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-04,-20.0,-10.0,-15.0,-42.0,-44.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-05,-17.0,-8.0,11.0,-40.0,-43.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-06,-20.0,-14.0,-12.0,-23.0,-17.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-07,-11.0,-14.0,-24.0,-23.0,-11.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-08,-19.0,-9.0,2.0,-40.0,-43.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-09,-20.0,-11.0,-11.0,-43.0,-43.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-10,-16.0,-7.0,16.0,-40.0,-43.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-11,-17.0,-11.0,-25.0,-44.0,-56.0,17.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-12,-21.0,-11.0,-15.0,-42.0,-46.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-13,-18.0,-13.0,8.0,-20.0,-16.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-14,-16.0,-17.0,-35.0,-22.0,-12.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-15,-21.0,-11.0,-20.0,-41.0,-43.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-16,-17.0,-7.0,15.0,-41.0,-42.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-17,-17.0,-9.0,12.0,-40.0,-42.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-18,-20.0,-10.0,-18.0,-40.0,-43.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-19,-18.0,-7.0,-1.0,-39.0,-41.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-20,-18.0,-9.0,19.0,-16.0,-14.0,3.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-21,-5.0,-11.0,7.0,-13.0,-9.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-22,-17.0,-4.0,-21.0,-39.0,-44.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-23,-8.0,7.0,3.0,-36.0,-45.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-24,-3.0,27.0,7.0,-37.0,-50.0,11.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-25,-68.0,-29.0,-28.0,-62.0,-89.0,21.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-26,-25.0,-19.0,-2.0,-51.0,-73.0,18.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-27,-29.0,-22.0,-26.0,-24.0,-23.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-28,-20.0,-19.0,-27.0,-23.0,-12.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-29,-21.0,-10.0,-6.0,-39.0,-43.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-11-30,-19.0,-8.0,-11.0,-37.0,-43.0,14.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-01,-17.0,-6.0,6.0,-39.0,-43.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-02,-20.0,-7.0,-13.0,-42.0,-43.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-03,-18.0,-8.0,0.0,-40.0,-42.0,12.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-04,-20.0,-12.0,-23.0,-23.0,-15.0,5.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-05,-5.0,-11.0,1.0,-18.0,-8.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-06,-21.0,-10.0,-24.0,-42.0,-43.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-07,-18.0,-6.0,-9.0,-44.0,-42.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-08,-18.0,-8.0,0.0,-45.0,-42.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-09,-18.0,-8.0,-8.0,-42.0,-42.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-10,-20.0,-10.0,-15.0,-41.0,-41.0,13.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-11,-20.0,-11.0,-8.0,-22.0,-12.0,4.0
US,United States,Washington,King County,,,53033.0,ChIJN3gtg4xckFQRPuBki2urgOI,2021-12-12,-13.0,-14.0,-23.0,-24.0,-7.0,4.0
